,after_jieba,label
2135,"['山东', '生活', '二十二年', '从来', '没', '见', '过活', '蟑螂', '过', '几天', '去', '南方', '玩', '一段时间', '兴奋', '终于', '见到', '传说', '中活', '、', '大', '、', '黑', '、', '还会', '飞', '飞', '蟑螂', '。', '希望', '我能', '山东', '老乡', '们', '争口气', '临危不惧', '放声', '大嚎', '齐鲁', '儿女', '奇志', '爱红妆', '爱', '武装', '！', '操', '到底', '吓', '不', '吓人', '呜呜', '呜呜', '呜', '…']",1
2136,"['组图', '城市猎人', '林志颖', '马苏', '变', '身', '特工', '电视剧', '《', '城市猎人', '今日', '曝光', '特工', '版', '海报', '主演', '梦想家', '林志颖', '马苏', '身着', '黑衣', '难掩', '光芒', '该剧', '融合', '喜剧', '情感', '动作', '冒险', '等', '元素', '讲述', '一段', '抗日', '奇缘', '和', '民国', '秘史', '故事', '小志', '最近', '很忙', '噢', '~', '更', '多组', '图', 'http', 't', 'cn', '/', 'zR4UocV']",1
2137,"['贪官', '翻供', '样本', '浙江', '书记', '称', '鸡奸', '次', '“', '拿到', '想要', '所谓', '证据', '纪委', '检察院', '一口气', '打', '我', '2000', '多个', '耳光', '指使', '不明', '身份', '社会', '人员', '用', '电警棍', '我', '电晕', '强行', '我', '鸡奸', '持续', '三次', '”', '吕子', '江以', '刑讯逼供', '由', '在', '二审', '全面', '翻供', '官至', '成克杰', '也', '曾', '当庭', '翻供', 'http', 't', 'cn', '/', 'z8cAtSg', '(', '新华网', ')']",1
2138,"['本市', '起', '危害', '食品安全', '案件', '集中', '公诉', '小龙虾', '汤底', '添加', '有毒', '配料', '占', '成', '】', '最新', '本市', '检察机关', '集中', '公诉', '起', '危害', '食品安全', '案', '涉及', '被告人', '24', '名', '总', '案值', '188', '万余元', '涉及', '使用', '过期', '馅料', '制作', '月饼', '在', '小龙虾', '汤底', '添加', '有毒', '配料', '用', '废油', '制', '烤鱼', '违规', '使用', '添加剂', '发制', '豆芽', '等', '其中', '添加', '罂粟壳', '粉', '汤料', '烧制', '龙虾', '案件', '尤为', '突出']",1
2139,"['＂', '现在', '我', '觉得', '幸福', '就是', '回到', '家里', '冰箱', '里', '塞满', '零食', '爱', '吃', '水果', '已经', '洗', '干净', '摆在', '电脑房', '桌上', 'WIFI', '立马', '连', '而且', '一点', '不卡', '爸爸', '已经', '帮', '提前', '打开', '暖气', '妈妈', '餐厅', '布置', '碗筷', '所有', '电子产品', '是', '满电', '这时', '了', '一条', '消息', '正', '准备', '点开', '抬头', '的', '时候', '发现', '爸妈', '同时', '菜', '夹进', '的', '碗', '里', '＂']",1
2140,"['＂', '用', '同样', '方式', '做', '一件', '事情', '却', '想要', '获得', '不同', '结果', '这', '疯狂', '但', '世界', '真是', '疯狂', '世界', '大家', '想要', '改变', '别人', '改变', '外境', '可', '从来不', '想一想', '也许', '把', '眼光', '收回', '稍作', '改变', '一下', '你', '的', '整个', '世界', '改变', '！', '＂', '牢记', '此话', '，', '改变', '.']",1
2141,"['环境', '想起', '一次', '对话', '某次', '比较', '贫困', '县', '采访', '问', '县委书记', '贵县', '支柱产业', '什么', '书记', '答', '就是', '靠', '庄稼', '还有', '一个', '食品厂', '其他', '没', '问', '没有', '企业', '想', '投资', '建厂', '吗', '书记', '有', '倒', '有', '…', '我', '插话', '是不是', '污染', '严重', '型', '企业', '书记', '答', '所以', '没', '谈拢', '也', '一直', '没', '投资', '。', '我信', '，', '因为', '以上', '是', '私下', '聊天', '，', '非', '采访']",1
2142,"['史上', '最萌', '00', '魔术师', '13', '分钟', '完全', '一秒', '冷场', '卖萌', '可耻', '嘉宾', '上来', '抢', '小家伙', '变', '糖果', '！', '！', 'hold', '住', '全场', '搞怪', '跳舞', '放电', '样样', '萌爆', '真心', '秒', '·', '·', '·', '·', '抱', '走', '！', '！', '[', '太', '开心', ' ', ':', '/', '.', '/', 'zj7FeHp', '分享', '世上', '新奇', '有趣', '事儿', '关注', 'YouTube', '全球', '精选', ' ', '[', '奥特曼', '）']",1
2143,"['上星期', '上海', '风水', '讲座', '有缘', '结识', '一位', '自愿', '帮助', '脑瘫', '自闭', '小孩', '好心人', '顾佑慈', '女仕', '她', '曾经', '帮助', '不少', '小孩', '成功', '由', '自闭', '说话', '而会', '说话', '等等', '病例', '不用', '吃药', '不用', '做手术', '不', '收', '任何', '费用', '她', '每年', '做義工', '帮助', '小孩', '如果', '粉丝', '们', '朋友', '小孩', '需要', '帮助', '可', '主动', '联系', '顾', '小姐', '悟彩', '世界', '，', '转发', '日行一善']",1
2144,"['很多', '觉得', '天大', '事情', '当', '急切', '地向', '别人', '倾诉', '别人', '眼中', '是', '小事', '多', '不痛不痒', '呵呵', '地应', '着', '因为', '不是', '他', '无法', '感知', '那种', '激烈', '情绪', '直到', '一天', '觉得', '无需', '再', '向', '别人', '提起', '，', '甚至', '觉得', '向', '别人', '提起', '这事', '怪', '可笑', '。', '就', '已经', '挽救', '。', '世界', '除了', '自己', '，', '没', '谁', '真正', '帮到', '你', '。', '「', '」']",1
2145,"['还', '一份', '纯净', '【', '净化', 'Nichkhun', '##', '尼坤', '微博', '百度', '搜索', '关联词', '与其', '自顾自', '诉说', '浓情', '蜜语', '不如', '动动手', '指', '还', '一片', '纯净', '搜索', '页面', '让', '更', '人', '知晓', 'Nichkhun', '美好', '[', '心', '希望', '能够', '多多', '传播', '多多', '动手', '爱', ' ', '其实', '简单', ' ', '[', '心', '[', '心', '[', '心']",1
2146,"['亲爱', '们', ""'"", '哥们儿', '老婆', '怀孕', '八个', '患上', '突发性', '妊娠', '脂肪肝', ""'"", '目前', '肝衰', '肾衰', ""'"", '大人', '跟', '都', 'icu', ""'"", '急', '需要', 'O型', '血', ""'"", '愿意', '帮助', ""'"", '愿意', '救', '那', '母子', '一命', '朋友', '联系', '18618338800', ""'"", '泪', '请', '朋友', '帮忙', '下', ""'"", '我', '在', '跪谢', '！', '泪']",1
2147,"['处女座', '一生', '要', '纠结', '于', '感情', '除了', '爱情', '还有', '友情', '他们', '感情', '认真', '超过', '任何', '其他', '星座', '人', '以至于', '很少', '有人', '能够', '理解', '处女座', '执着', '也', '正因如此', '处女座', '人大', '只能', '用', '装傻', '掩盖', '被', '理解', '尴尬', '久而久之', '装傻', '功夫', '真的', '炉火纯青', '骗', '所有人', '但是', '请', '相信', '处女座', '如果说', '你', '必定', '真的', '你', '。']",1
2148,"['李宇春', '奥迪', '之夜', '其实', '今天', '大多数', '时间', '是', '背影', '可怜', '不过', '我', '葱', '经得起', '各种', '，', '左看', '右', '，', '前', '后', '看', '都', '依然', '无', '一处', '美的', '嘻嘻', '[', 'cai', '开心']",1
2149,"['日媒称', '轻微', '处分', '拔旗', '事件', '当事人', '系日', '共同', '想法', '日本共同社', '昨日', '发文', '称', '关于', '日本', '驻华大使', '座', '驾', '遇袭', '事件', '中方', '日', '嫌疑人', '处以', '轻微', '处分', '没有', '起诉', '基于', '日中', '共同', '想法', '避免', '走', '司法程序', '造成', '拖延', '以便', '尽早', '结束', '事端', '文章', '，', '日本', '正', '协调', '亚太经合组织', '首脑会议', '举行', '日中', '首脑', '会谈', 'http', 't', 'cn', '/', 'zWgUpVs']",1
2150,"['Aomiz', '妞', '更新', 'IG', '简单', '微笑', '予以', '人正', '能量', '嘻嘻', '希望', '妞能', '不好', '都', '遗忘', '仅仅', '记住', '喜欢', '粉丝', '她', '的', '爱', '支持', '不变', '爱', ']', '[', '爱', ']']",1
2151,"['晚安', '有时', '觉得', '快乐', '其实', '简单', '欲望', '少', '一点', '同行', '多一点', '脚步', '再慢', '一点', '祝', '晚安']",1
2152,"['天涯', '网友', '果然', '神人', '「', 'via', '四时', '之', '祭', '化身', '孙萌', '萌脑', '残粉', '」', 'PS', '这', '设计', '对白', '加得', '神', '，', '表情', '相当', '到位', '有木有', '！', '！', '！']",1
2153,"['风花雪月', '曝', '人物', '海报', '提档', '8', '8', 'PK', '小', '时代', '日前', '由高', '群书', '执导', 'angelababy', '@', '黄晓明', '熙', '联袂', '主演', '电影', '一场', '风花雪月', '事', '宣布', '提档', '一天', '从', '原来', '8', '9', '改为', '8', '8', '。', '8', '1', '该片', '推出', '人物', '版', '海报', 'Angelababy', '、', '黄晓明', '、', '在', '熙', '三大', '主演', '齐', '宣言', '我敢', '，', '我敢', '做', '。', '详细', 'http', 't', 'cn', '/', 'zQXNF9g']",1
2154,"['失望', '图中', '广东', '民政厅', '官员', '王先胜', '他', '讲', '个', '村子', '选举', '事情', '以', '村支书', '为首', '选举', '班子', '落选', '拒', '交权', '并', '要求', '村子', '合作', '企业', '把款', '打到', '支书', '帐', '央视', '采访', '问王', '先胜', '钱', '到底', '应该', '打', '谁', '王先胜', '：', '当然', '打', '村委', '党支部', '不能', '收取', '党费', '之外', '其它', '费用', '结果', '这句', '话', '惹火', '领导', '，', '王先胜', '他', '失望', '。']",1
2155,"['晒', '家底儿', '今天', '浪漫', '七夕节', '也', '称', '乞巧', '节', '故宫', '藏品', '中有', '一件', '牙雕', '曼清游', '七月', '景册', '—', '桐荫', '乞巧', '描绘', '侍女', '们', '穿针引线', '情景', '乾隆皇帝', '御', '题诗', '“', '桐轩', '昼静彩针', '抛', '绿依红偎', '笑语', '交', '自', '是', '女郎', '工', '乞巧', '柳州', '文笔', '漫相嘲', '新秋', '庭院', '足清娱', '绿荫', '修梧', '三', '两株', '步履', '溪桥', '怯', '无力', '娉婷', '红袖', '倩人', '扶', '。', '”']",1
2156,"['最', '值得', '深爱', '6', '星座', '有', '吗', '】', '冠军', '金牛座', '亚军', '天蝎座', '。', '季军', '狮子座', '。', '第四名', '白羊座', '。', '第五名', '双鱼座', '。', '第六名', '巨蟹座', '。', '爱', '请', '深爱', '。', ' ', ' ']",1
2157,"['假如', '想要', '一件', '东西', '放', '它', '走', '它', '若', '回来', '找', '永远', '属于', '；', '它', '若', '回来', '，', '那', '根本', '就', '不是', '的', '—', 'Y', 'M']",1
2158,"['围观', '围观', '围观', '即日起', '关注', '城市', '英雄', '长沙', '店', '转发', '国庆节', '给力', '中国', 'POWER', '[', '给力', '主题', '微博', '评论', '晒出', '最具', 'POWER', '的', '爱国', '宣言', '[', 'good', '，', '有', '机会', '获得', '城市', '英雄', '游戏币', '50', '枚', '喔', '[', '花心', '[', '鼓掌', '[', '花心', '[', '鼓掌', '[', '花心', '[', '鼓掌']",1
2159,"['据说', '若', '你', '喜欢', '人', '你', '从', 'ta', '身上', '闻到', '一种', '特殊', '味道', '那', '你们', '之间', '仅', '的', '见证', ' ', ' ']",1
2160,"['一张', '残忍', '图', '要伤', '多少', '的', '心', '又', '被', '多少', '人伤', '才能', '走到', '一步', '.....', 'net']",1
2161,"['这张', '镜头', '大头', '讹血照', '本来', '打算', '私藏', '但是', '想想', '还是', '拿', '出来', '分享', '毕竟', '远', '外地', '很多', 'JMS', '不能', '亲眼看到', '翡翠', '所以', '拿', '作为', '晚安', '图', '友情', '提示', '慎点', '大图', '=', '=', 'ps', '花絮', '在', '准备', '唱', '天涯', '明月刀', '之前', '哇', '还是', '像', '以前', '一样', 'LM', '互动', '很', '体贴', '说', '，', '是不是', '长途跋涉', '来到', '这里', '，', '大家', '辛苦', '云云', '我', '身边', '那位', '瞬间', '眼睛', '红', '…']",1
2162,"['He', ""'"", 's', 'your', 'first', 'love', 'I', 'intend', 'to', 'be', 'your', 'last', 'However', 'long', 'it', 'takes', '他', '初恋', '而', '想', '做', '你', '的', '最后', '男人', '无论', '等', '多久', '—', '—', '吸血鬼', '日记', ' ']",1
2163,"['菲律宾', '海岸', '警卫队', '称', '随时', '待命', '重派', '船舰', '黄岩岛', '菲律宾', '海岸', '警卫队', '发言人', '阿曼', '德', '·', '巴里', '洛', '12', '日称', '一旦', '菲', '当局', '命令', '他们', '随时', '待命', '做好', '准备', '将', '重新', '派出', '船舰', '黄岩岛', 'http', 't', 'cn', '/', 'zlvIxf6']",1
2164,"['小時候', '總是', '在意', '别人', '看法', '感觉', '長', '大', '才', '理解', '原來', '這', '一切', '來', '自', '於', '父母', '當認', '清', '這一點', '放開', '因為', '那', '他們', '問題', '不是', '天性', '我', '不善', '於', '爭議', '也', '喜歡', '跟', '比', '較', '評論', '別人', '如何', '.', '今天', '跑步', '時候', '想起', '人生', '不同', '階段', '經歷', '的', '種種', '很', '開心', '我', '用', '的', '步伐', '走到', '這裡', '願', '們', '能', '放下', '外', '束縛', ',', '走屬', '於', '的', '路']",1
2165,"['今天', '過完', '前要', '祝福', '最親', '愛的', '爸爸', '及', '姐妹', '生日', '快樂', '要', '記得', '年', '今日', '歲', '歲', '有', '今朝', '謝謝', '上帝', '愛我們', '讓', '我們', '珍惜', '彼此', '我愛我', '家人', '們', '與', '們', '相聚', '幸福', '）']",1
2166,"['众所周知', 'Google', '并购', 'Motorola', '行动', '部门', '纯粹', '为了', '其', '专利', '资产', '目标', '为了', '减少', '面临', '专利', '诉讼', '同时', '保卫', 'Android', '系统', '发展', '相反', '它', '硬件', '手机', '业务', '根本', '兴趣', '染指', '今日', '有', '外媒', '报导', '称', 'Google', '打算', 'Motorola', 'Mobility', '出售', '中国', '华为', ' ', ':', '/', '.', '/', 'zON5Jsg']",1
2167,"['年', ',', '愿', '在', '天堂', '依然', '美酒', '美妞', '相伴', '蜡烛', '[', '花', '[', '酒', '[', 'xb', '恶魔']",1
2168,"['首都机场', '这', '明明', '西湖', '（', 'via', 'kevinlou']",1
2169,"['分手', '她', '发', '疯地', '努力', '四年', '专业', '第一', '党员', '舞蹈', '吉他', '她', '努力', '变得', '优秀', '她', '这样', '就', '骄傲地', '见', '月', '春暖花开', '她', '穿越', '大半个', '城市', '奔', '向', '远远', '看见', '背影', '鼓起勇气', '叫', '的', '瞬间', '却', '忽然', '想不起', '的', '名字', '。', '原来', '在', '努力', '的', '这些', '时光', '里', '，', '我', '已经', '忘记', '你', '了', '。', '@', '经典', '丶', '微小', '（', '）']",1
2170,"['不', '开心', '一天', '开心', '是', '一天', '】', '情感', '人生', '生活', '中总有', '风雨', '我们', '总有', '许多', '委曲', '需要', '诉说', '总有', '许多', '抱怨', '需要', '释放', '关键', '是', '你', '委曲', '谁', '听', '你', '抱怨', '有', '谁', '理会', '如果', '那', '只能', '咽下', '泪水', '，', '露出', '笑', '...', ' ', ' ', '-', '发布', '微刊', '人', '不能不', '勉强', '》', ':', '/', '.', '/', 'zjQylBz']",1
2171,"['爱情', '安全感', '古时', '七夕节', '少女', '向', '天上', '仙女', '祈祷', '赐予', '灵巧', '双手', '精美', '女红', '完美', '爱情', '今年', '@', '你', '爱', '女孩', '扮粉', '的', '浏览器', ':', '.', '/', 'zOi1nMo', '大声', '告诉', '，', '你', '的', '爱情', '宣言', '勇敢', '传递', '爱情', '安全感', '，', '一对', '儿安仔', '高级', '无线', '键鼠', '抱', '回家', ' ', ':', '/', '/', '.', '/', 'zWRWvdv']",1
2172,"['古巨基', '出席', '公告牌', '晒', '比伯', '合影', '香港艺人', '古巨基', 'LeoKu', '受邀', '出席', '拉斯维加斯', '举办', 'BillBoard', '(', '公告牌', ')', '颁奖礼', '他', '是', '此次', '颁奖礼', '唯一', '一位', '获此', '殊荣', '亚洲', '歌手', '颁奖礼', '古巨基', '乐坛', '人气', '小', '天王', '贾', '斯汀', '比伯同', '走红', '毯', '惹人眼', '球', 'http', 't', 'cn', '/', 'zO35Lhr', '[', '偷笑', '两个', '娃娃脸', '碰', '一块', '，', '果然', '抢镜', '占便宜', '！', '(', '新娱', ')']",1
2173,"['FIFA', '年度', '最佳', '进球', '候选', '梅西', '半场', '奔袭', '斩杀', '巴西', '入选', 'http', 't', 'cn', 'zjZouUZ', '在', '2012', '6', '9', '阿根廷', '巴西', '热身赛', '梅西', '打入', '一粒', '非常', '精彩', '进球', '他', '从', '中场', '右路', '接球', '带球', '连续', '过掉', '三人', '，', '在', '禁区', '弧顶', '远射', '破门', '那场', '比赛', '梅西', '上演', '帽子戏法', 'FIFA', '年度', '最佳', '进球', '大', '候选', '视频', 'http', '/', 't', 'cn', '/', 'zjZodjt']",1
2174,"['推荐', '≪', '华尔街日报', '≫', '今天', '出版', '特别', '专题', '人民币', '崛起', '世界各地', '记者', '从', '各个', '侧面', '人民币', '全球', '经济', '的', '角色', '演变', '进行', '深度', '分析', '报道', '。', 'http', 't', 'cn', '/', 'aoXXlY']",1
2175,"['2010', '8', '起开', '微博', '至今', '两年', '每天', '上班', '路上', '写', '一些', '有关', '节气', '文字', '如同', '微', '读书', '卡片', '现在', '编成', '这', '本书', '也', '算是', '一点', '小小的', '成果', '中华工商', '联合', '出版社', '这', '本书', '热诚', '感动', '我', '他们', '做', '得', '精心', '此书', '周一', '开始', '就', '可', '当当', '卓越', '亚马逊', '京东', '商城', '购买', '，', '向', '兴趣', '朋友', '们', '推荐', '一下', '。']",1
2176,"['曾', '四十度', '高温', '下', '扬言', '宁可', '冻死', '不愿', '热成', '狗', '，', '直到', '今天', '被', '冻成', '狗', ' ', '，', '才', '明白', '太', '美的', '承诺', '因为', '太', '年轻', '[', '生病', ' ']",1
2177,"['V5', '应援', '今天', '等', '一', '晚上', '终于', '茜', '礼物', '送出去', '今天', '夜戏', '看起来', '回来', '挺累', '然后', '看到', 'V5', '然后', '就', '往前走', '停下来', '看着', '我', ' ', '给', '你', '送', '生日礼物', ' ', '然后', '宋茜', '就', '伸手', '接', '礼物', '一直', '辛苦', '了', ' ', '了', '好几声', '谢谢', ' ', '虽然', '很累', '还是', '一直', '我们', '说', '辛苦', '茜', '真的', '温暖', ' ', '礼物', '在', '生日', '时候', '公布', '呦']",1
2178,"['李娜', '爆冷', '敌', '佩内塔', '无缘', '决赛', '美国', '当地', '时间', '月', '14', '2014', '赛季', '巴黎', '银行', '公开赛', '继续', '进行', '头号', '种子', '中国', '金花', '李娜', '整场', '比赛', '被', '失误', '困扰', '最终', '以', '(', ')', '3', '6', '爆冷', '敌', '佩内塔', '遗憾', '无缘', '决赛', '，', '职业生涯', '首次', '闯进', '强制', '顶级', '赛', '决赛', '佩内塔', '与', '阿', '-', '拉德', '万斯', '卡', '争夺', '冠军', ':', '/', '.', '/', '8sA3Vdl']",1
2179,"['法新社', '报道', '俄罗斯', '总理', '普京', '今日', '称', '不会', '解除', '欧盟', '蔬菜', '进口', '禁令', '以', '回应', '欧盟', '借', 'WTO', '向', '俄', '施压', '欧盟', '代表团', '团长', '巴伦', '苏', '埃拉', '称', '在', '即将', '加入', 'WTO', '关键时刻', '禁止', '进口', '有些', '令人', '惊讶', '这个', '措施', '加入', 'WTO', '努力', '方向', '相反', '。', '普京', '随后', '回应', '称', '致人', '死亡', '黄瓜', '听', '上去', '实在', '不怎么样', '、', '不会', '为了', '所谓', 'WTO', '精神', '让', '人民', '中毒', '。']",1
2180,"['很多年', '前', '拿', '老款', '手机', '发', '信息', '手机', '只能', '存', '200', '条', '从来', '是', '删掉', '只装', '他', '发', '每次', '200', '条', '要', '信息', '再', '精挑细选', '一下', '舍不得', '删', '。', '那', '时候', '希望', '一个', '收', '1000', '条', '信息', '手机', '储存', '。', '现如今', '有', '一个', '收', '无限', '信息', '的', '手机', '可是', '却', '跟', '我发', '200', '条', '值得', '回味', '珍藏', '信息', '的', '那个', '了', '...', '[', ']']",1
2181,"['苹果', '没', '电', '怎么办', '请', '联系', '桔子', '不是', '冷笑', '话', '是', '同心', '实验学校', '小盆友', '刚', '从', '爱绿', '志愿者', '那儿', '学', '科普', '小', '知识', '在', '西门子', '研究院', '怪', '博士', '蜀黍', '带领', '下', '大家', '利用', '金属', '探针', '制作', '出', '桔子', '发电机', '只要', '巧加', '利用', '给', '苹果', '充电', '不是', '问题', '而且', '绝对', '清洁', '能源', '乔帮主', '有知', '估计', '会', '这', '对儿', '水果', '组合', '会心', '乐']",1
2182,"['冰镇', '咕噜', '肉', '瘦肉', '切厚', '块', '用', '蛋清', '淀粉', '腌制', '沾', '淀粉', '炸', '炸后', '捞起', '沥干', '待用', '调料', '汁', '糖', '醋', '料酒', '番茄酱', '做法', '锅底', '留点', '油', '加汁', '加肉', '拌', '均', '待用', '小碗', '水', '加糖', '先', '大火', '后', '小火', '煮', '至', '焦', '糖色', '加入', '第', '步', '让', '肉', '充分', '沾住', '糖', '准备', '一些', '冰块', '沾', '糖', '肉讯速', '丢', '冰块', '里', '稍', '抖动', '装盘', '。']",1
2183,"['苍劲', '有力', '绘', '科普', '核电', '书法', '融益彰', '8', '7', '上午', '应中核', '辽宁', '核电', '有限公司', '葫芦岛', '老', '科协', '之邀', '辽宁省', '职工', '书法家', '协会', '副', '主席', '许凤桐', '到访', '辽宁', '核电', '以', '书法作品', '赞', '核电', '的', '形式', '宣传', '核电', '科普知识', '支持', '徐', '大堡', '核电', '项目', '建设']",1
2184,"['在', '喜欢', '人', '面前', '反而', '害羞', '男生', '第一名', '水瓶座', '不敢', '正视', '喜欢', '人', '；', '第二名', '金牛座', '像', '小孩儿', '容易', '脸红', '；', '第三名', '双子座', '就是', '躲开', '心仪', '人', '；', '第四名', '巨蟹座', '有点', '悲观', '本性', '害羞', '；', '第五名', '狮子座', '得失心', '重', '放不开', '。']",1
2185,"['刘翔', '12', '秒', '97', '再', '夺冠', '第', '次', '跑', '进', '13', '秒', '剑', '指', '伦敦', '今晚', '2012', '钻石', '联赛', '上海站', '比赛', '上演', '压轴', '大戏', '在', '男子', '110', '米栏', '比赛', '，', '飞人', '刘翔', '以', '12', '秒', '97', '夺冠', '并', '打破', '12', '秒', '99', '赛会', '纪录', '这', '是', '个人', '第', '次', '跑', '进', '13', '秒', '翔', '飞人', '真棒', '[', '威武', '（', 's', 'http', 't', 'cn', '/', 'zOuIG7M']",1
2186,"['天涯', '一个', '姑娘', '为了', '矫正', 'O型', '腿', '做', '手术', '每天', '拿', '扳手', '钉', '骨头', '里面', '每个', '螺丝', '拧', '次', '每次', '拧', '毫米', '进去', '。', '。', '个', '之后', '再', '把', '这些', '肉', '骨头', '长', '一起', '钉子', '拔出来', '好', '，', '当时', '就', '震惊', '！', '那腿', '那些', '血', '窟窿', '怎么办', '！', '！', '【', '更多', '腐味', '重味', '关注', '重', '口味', '腐女营', '（', '）']",1
2187,"['水', '做', '假发', '你', '哪', '一款', '?', '水', '能', '做', '假发', '[', '偷笑', '当然', '不能', '不过', '制造', '出', '一种', '假发', '效果', '美国', '摄影师', '塔', '德尔', '找', '一群', '光头', '男', '把', '水', '气球', '奋力', '掷', '向', '光头', '然后', '利用', '极', '高速度', '照相', '技术', '抓拍', '水', '他们', '头上', '溅', '开', '那', '一瞬间', '产生', '形象', '当然', '，', '具有', '创意', '的', '灯光', '起到', '一定', '作用', '你', '喜欢', '哪', '一款', '?', 'via', '微', '天下']",1
2188,"['风小娱', 'de', '第一', '现场', '##', '钟汉良', '1130', '生日快乐', '##', '秘密', '花园', ' ', '小哇', '问到', '变成', '女人', '想', '变成', '什么样', '？', '小哇', '回答', '当然', '性感', '…', '吐血', '寿星', '你', '赢', '！', '[', '偷笑']",1
2189,"['国家', '形象', '8']",1
2190,"['易', '认错', '非', '宫崎骏', '监督', '吉卜力', '作品', '1', '萤火虫', '之墓', '高', '畑', '勲', '2', '岁月', '童话', '高', '畑', '勲', '3', '听见', '涛声', '望月', '智充', '4', '平成', '狸', '合战', '高', '畑', '勲', '5', '侧耳', '倾听', '近藤', '喜文', '6', '我', '邻居', '山田', '君', '高', '畑', '勲', '7', '猫', '报恩', '森田宏幸', '8', '地', '海战', '记', '宫崎', '吾', '郎', '9', '借', '东西', '小人', '阿莉', '埃蒂', '米林', '宏昌', '10', '来自', '虞美人', '之坡', '宫崎', '吾', '郎', '你', '认错', '几部']",1
2191,"['段子', '追', '一', '姑娘', '很多年', '那天', 'QQ', '发', '一句', 'If', 'you', 'do', 'not', 'leave', 'me', 'I', 'will', 'by', 'your', 'side', 'until', 'the', 'life', ' ', 'end', ' ', '没', '懂', '请过', '6', '级', '朋友', '翻译', '他', '：', '要', '离开', '就', '你', '同归于尽', '于是', '伤心欲绝', '，', '再也', '没', '联系', '那', '姑娘', '后来', '英语', '过', '六级', '，', '才', '知道', '那', '：', '你', '若', '不离', '不弃', '，', '我必', '生死相依', '！']",1
2192,"['120914', '完全', '娱乐', '120914', '完娛', '-', '台南', '國際', '友好', '音樂節', '-', 'SJM', 'http', 't', 'cn', '/', 'zlPo4Vr', '【', '觅', '觅', '厉旭', '银赫', '合唱', '爱', '单行', '部分', '我们', '觅', '觅', '高音', '，', '已经', '神仙', '画画', '的', '地步', '了', '太', '好听', '太', '催泪', '鸟', '泪流满面', '】']",1
2193,"['文化', '视点', '《', '洛天', '依', '唱响', '草根', '音乐', '梦', '不', '一定', '站', '聚光灯', '下', '不', '一定', '有', '专业', '音乐', '背景', '不', '从中', '赚取', '一分钱', '仅', '凭着', '一份', '热爱', '一腔热血', '洛天', '依', '爱好者', '们', '游走', '于', '虚拟', '现实', '之间', '一路', '之', '相伴', '演绎', '纯粹', '草根', '音乐', '梦想', '详见', '@', '南方日报', '11', '1', 'A15', '@', '家', '北疆', '@', '奔走', '抓狂', '夏日', '初', '@', '苗苗', '方程式', '@', '胡念飞']",1
2194,"['120917', '音乐', '风云榜', '新人', '盛典', '鹿晗', 'luhan', '#', ' ', '禁二改', '【', '禁', '商用', '【', '转载', '注明', 'villa', '只要', '一个', '眼神', '肯定', '爱', '意义', '一路', '陪伴', '总有', '开心', '也', '难过', '但', '我', '相信', '只要', '坚持下去', '一切', '会', '有', '意义', '相信', '相信', '。', '谁', '我', '这么', '喜欢', '马上', '开始', '新', '一周', '啦', '九月', '最后', '一周', '有', '很多', '期待', '十月', '，', '晚安', '~']",1
2195,"['YG', '会长', '杨贤硕', '生日', 'G', 'Dragon', '#', '送祝福', '[', '蛋糕', '2', '杨贤硕', '公开', 'GD', '短信内容', 'GD', '写道', '哥', '新年', '第一个', '梦里', '一直', '抱', '哥', '喊出', '新年快乐', 'ㅋ', 'ㅋ', '像', '我', '梦里', '一样', '新年', '多福', '，', '杨贤石', '回复', '“', '今年', '大发', '！', '！', '志龙', '，', '今天', '我', '的', '生日', '..', '我爱你', '，', '随后', 'GD', '更', '推祝', '生日快乐', 'http', 't', 'cn', '/', '8kewY8v']",1
2196,"['什么', '才', '标准', '金牛座', '1', '没事', '抽风', '易', '伤人', '还', '后悔', '2', '总', '纠结', '不', '听', '劝', '死', '倔', '3', '大事', '谨慎', '小事糊涂', '聪明', '内敛', '4', '爱装', '装', '坚强', '装', '深沉', '装', '成熟', '5', '对', '的', '柔情似水', '6', '喜欢', '音乐', '幻想', '浪漫', '更重', '现实', '7', '心', '太软', '，', '志不坚', '8', '生气', '，', '很', '恐怖', '杀气', '！', ' ']",1
2197,"['2PM', '120502', '湖南卫视', '金鹰', '网出', '采访新闻', '2pm', '有意', '发展', '尼坤', '避谈', '宋茜大赞', '中国', '女生', '详情请', '【', ':', '/', '.', '/', 'zOT3UF6', '[', '围观', '[', '群体', '围观']",1
2198,"['读书', '遇见', '更好', '自己', '读书', '并', '不能', '人', '一夜', '暴富', '为什么', '还要', '读', '不', '读书', '世界', '和', '纸', '一样', '单薄', '而', '读书', '人', '则', '从', '每', '本书', '里', '看到', '世界', '不同', '侧面', '学识', '情感', '在', '阅读', '自然', '丰厚', '读书', '正是', '为了', '遇见', '更好', '自己']",1
2199,"['祝', '自己', '生日快乐', '未来', '日子', '努力', '工作', '关爱', '家人', '对', '宝贝', '们', '一些', '对', '兄弟', '们', '仗义', '一些', '好好', '做', '主持', '用心', '学习', '声优', '基本功', ' ', '最好', '中个', '彩票', '什么', '！', '哈哈', '~', '！', '解释一下', '本人', '公历', '生日', '11', '25', '农', '生日', '86', '十月', '二十四', '因为', '北方', '都', '是', '过', '农历', '生日', '但是', '了', '次元', '家', '，', '所以', '11', '25', '就', '二次元', '过']",1
